common_name,individual_name,sex,body_mass,numberbreaths,obsperiod,activity_level,Institution,age,mb,fr,order,family,genus,species,habitat,log_Mb,log_fr,breath_rate,temp,location,Thermoneutral range,Normal temperature range
Manatee,Bombón,F,250,1,5,2,DolphinCo-PuertoAventuras,7,250,0.2,Sirenia,Trichechidae,Trichechus,manatus,Aquatic,2.398,-0.699,0.199986187,31.5,Water,N/A,20C to 30C
Manatee,Bombón,F,250,1,5,1,DolphinCo-PuertoAventuras,7,250,0.2,Sirenia,Trichechidae,Trichechus,manatus,Aquatic,2.398,-0.699,0.199986187,31.6,Water,N/A,20C to 30C
Manatee,César,M,300,2,5,1,DolphinCo-Dreams,16,300,0.4,Sirenia,Trichechidae,Trichechus,manatus,Aquatic,2.477,-0.398,0.39994475,31.1,Water,N/A,20C to 30C
Manatee,César,M,300,4,5,2,DolphinCo-Dreams,16,300,0.8,Sirenia,Trichechidae,Trichechus,manatus,Aquatic,2.477,-0.097,0.799834255,31.3,Water,N/A,20C to 30C
Manatee,César,M,300,2,5,2,DolphinCo-Dreams,16,300,0.4,Sirenia,Trichechidae,Trichechus,manatus,Aquatic,2.477,-0.398,0.39994475,31.3,Water,N/A,20C to 30C
Manatee,Conchis,F,1650,4,5,1,DolphinCo-IslaMujeres,9,1650,0.8,Sirenia,Trichechidae,Trichechus,manatus,Aquatic,3.217,-0.097,0.799834255,27,Water,N/A,20C to 30C
Manatee,Conchis,F,1650,3,5,2,DolphinCo-IslaMujeres,9,1650,0.6,Sirenia,Trichechidae,Trichechus,manatus,Aquatic,3.217,-0.222,0.599791076,27.2,Water,N/A,20C to 30C
Manatee,Conchis,F,1650,3,5,1,DolphinCo-IslaMujeres,9,1650,0.6,Sirenia,Trichechidae,Trichechus,manatus,Aquatic,3.217,-0.222,0.599791076,27.4,Water,N/A,20C to 30C
Manatee,Dorothy,F,500,2,5,2,DolphinCo-PuertoAventuras,20,500,0.4,Sirenia,Trichechidae,Trichechus,manatus,Aquatic,2.699,-0.398,0.39994475,31.4,Water,N/A,20C to 30C
Manatee,Dorothy,F,500,3,5,2,DolphinCo-PuertoAventuras,20,500,0.6,Sirenia,Trichechidae,Trichechus,manatus,Aquatic,2.699,-0.222,0.599791076,31.5,Water,N/A,20C to 30C
Manatee,Dorothy,F,500,1,5,1,DolphinCo-PuertoAventuras,20,500,0.2,Sirenia,Trichechidae,Trichechus,manatus,Aquatic,2.699,-0.699,0.199986187,31.6,Water,N/A,20C to 30C
Manatee,Fabián,M,300,1,5,1,DolphinCo-Dreams,23,300,0.2,Sirenia,Trichechidae,Trichechus,manatus,Aquatic,2.477,-0.699,0.199986187,31.1,Water,N/A,20C to 30C
Manatee,Fabián,M,300,3,5,2,DolphinCo-Dreams,23,300,0.6,Sirenia,Trichechidae,Trichechus,manatus,Aquatic,2.477,-0.222,0.599791076,31.3,Water,N/A,20C to 30C
Manatee,Fabián,M,300,1,5,2,DolphinCo-Dreams,23,300,0.2,Sirenia,Trichechidae,Trichechus,manatus,Aquatic,2.477,-0.699,0.199986187,31.3,Water,N/A,20C to 30C
Manatee,Julietas,F,600,2,5,1,DolphinCo-PuertoAventuras,22,600,0.4,Sirenia,Trichechidae,Trichechus,manatus,Aquatic,2.778,-0.398,0.39994475,31.4,Water,N/A,20C to 30C
Manatee,Julietas,F,600,2,5,2,DolphinCo-PuertoAventuras,22,600,0.4,Sirenia,Trichechidae,Trichechus,manatus,Aquatic,2.778,-0.398,0.39994475,31.5,Water,N/A,20C to 30C
Manatee,Julietas,F,600,1,5,2,DolphinCo-PuertoAventuras,22,600,0.2,Sirenia,Trichechidae,Trichechus,manatus,Aquatic,2.778,-0.699,0.199986187,31.6,Water,N/A,20C to 30C
Manatee,Michelín,F,250,4,5,2,DolphinCo-PuertoAventuras,5,250,0.8,Sirenia,Trichechidae,Trichechus,manatus,Aquatic,2.398,-0.097,0.799834255,31.4,Water,N/A,20C to 30C
Manatee,Michelín,F,250,6,5,2,DolphinCo-PuertoAventuras,5,250,1.2,Sirenia,Trichechidae,Trichechus,manatus,Aquatic,2.398,0.079,1.199499303,31.5,Water,N/A,20C to 30C
Manatee,Michelín,F,250,2,5,1,DolphinCo-PuertoAventuras,5,250,0.4,Sirenia,Trichechidae,Trichechus,manatus,Aquatic,2.398,-0.398,0.39994475,31.6,Water,N/A,20C to 30C
Manatee,Quijote,M,250,2,5,1,DolphinCo-Dreams,15,250,0.4,Sirenia,Trichechidae,Trichechus,manatus,Aquatic,2.398,-0.398,0.39994475,31.1,Water,N/A,20C to 30C
Manatee,Quijote,M,250,0.8,5,1,DolphinCo-Dreams,15,250,0.2,Sirenia,Trichechidae,Trichechus,manatus,Aquatic,2.398,-0.796,0.159955803,31.3,Water,N/A,20C to 30C
Manatee,Quijote,M,250,2,5,2,DolphinCo-Dreams,15,250,0.4,Sirenia,Trichechidae,Trichechus,manatus,Aquatic,2.398,-0.398,0.39994475,31.3,Water,N/A,20C to 30C
Manatee,Sabina,F,1650,1,5,1,DolphinCo-IslaMujeres,16,1650,0.2,Sirenia,Trichechidae,Trichechus,manatus,Aquatic,3.217,-0.699,0.199986187,27,Water,N/A,20C to 30C
Manatee,Sabina,F,1650,2,5,1,DolphinCo-IslaMujeres,16,1650,0.4,Sirenia,Trichechidae,Trichechus,manatus,Aquatic,3.217,-0.398,0.39994475,27.2,Water,N/A,20C to 30C
Manatee,Sabina,F,1650,1,5,1,DolphinCo-IslaMujeres,16,1650,0.2,Sirenia,Trichechidae,Trichechus,manatus,Aquatic,3.217,-0.699,0.199986187,27.4,Water,N/A,20C to 30C
Manatee,Sassil,F,200,2,5,2,DolphinCo-PuertoAventuras,3,200,0.4,Sirenia,Trichechidae,Trichechus,manatus,Aquatic,2.301,-0.398,0.39994475,31.4,Water,N/A,20C to 30C
Manatee,Sassil,F,200,2,5,1,DolphinCo-PuertoAventuras,3,200,0.4,Sirenia,Trichechidae,Trichechus,manatus,Aquatic,2.301,-0.398,0.39994475,31.5,Water,N/A,20C to 30C
Manatee,Sassil,F,200,2,5,2,DolphinCo-PuertoAventuras,3,200,0.4,Sirenia,Trichechidae,Trichechus,manatus,Aquatic,2.301,-0.398,0.39994475,31.6,Water,N/A,20C to 30C
Florida Manatee,Clarity,F,900,6,5,1,DolphinCo-MSQ,14,900,1.2,Sirenia,Trichechidae,Trichechus,manatus latirostris,Aquatic,2.954,0.079,1.199499303,26.5,Water,N/A,20C to 30C
Florida Manatee,Clarity,F,900,6,5,1,DolphinCo-MSQ,14,900,1.2,Sirenia,Trichechidae,Trichechus,manatus latirostris,Aquatic,2.954,0.079,1.199499303,26,Water,N/A,20C to 30C
Florida Manatee,Clarity,F,900,4,5,1,DolphinCo-MSQ,14,900,0.8,Sirenia,Trichechidae,Trichechus,manatus latirostris,Aquatic,2.954,-0.097,0.799834255,26.4,Water,N/A,20C to 30C
Florida Manatee,Juliet,F,2000,2,5,1,DolphinCo-MSQ,65,2000,0.4,Sirenia,Trichechidae,Trichechus,manatus latirostris,Aquatic,3.301,-0.398,0.39994475,26.5,Water,N/A,20C to 30C
Florida Manatee,Juliet,F,2000,2,5,1,DolphinCo-MSQ,65,2000,0.4,Sirenia,Trichechidae,Trichechus,manatus latirostris,Aquatic,3.301,-0.398,0.39994475,26,Water,N/A,20C to 30C
Florida Manatee,Juliet,F,2000,1,5,1,DolphinCo-MSQ,65,2000,0.2,Sirenia,Trichechidae,Trichechus,manatus latirostris,Aquatic,3.301,-0.699,0.199986187,26.4,Water,N/A,20C to 30C
Florida Manatee,Romeo,M,1600,8,5,1,DolphinCo-MSQ,66,1600,1.6,Sirenia,Trichechidae,Trichechus,manatus latirostris,Aquatic,3.204,0.204,1.599558029,26,Water,N/A,20C to 30C
Florida Manatee,Romeo,M,1600,6,5,2,DolphinCo-MSQ,66,1600,1.2,Sirenia,Trichechidae,Trichechus,manatus latirostris,Aquatic,3.204,0.079,1.199499303,26.4,Water,N/A,20C to 30C
Florida Manatee,Romeo,M,1600,4,5,2,DolphinCo-MSQ,66,1600,0.8,Sirenia,Trichechidae,Trichechus,manatus latirostris,Aquatic,3.204,-0.097,0.799834255,27,Water,N/A,20C to 30C
Hybdrid Bottlenose,Kuni,F,247,33,15,1,Okinawa-Chumari,40,247,2.2,Artiodactyla,Delphinidae,Tursiops,aduncus,Aquatic,2.393,0.342,2.197859873,21.8,Water,NA,NA
